code,title,observed,n_studies,estimate,posterior_std
51-9195.00,Molders; Shapers; and Casters; Except Metal and Plastic,,,0.4119,1.0172
51-9195.03,Stone Cutters and Carvers; Manufacturing,,,0.4119,1.0168
51-9195.04,Glass Blowers; Molders; Benders; and Finishers,,,0.4112,1.0257
51-9195.05,Potters; Manufacturing,,,0.4018,1.0161
51-9196.00,Paper Goods Machine Setters; Operators; and Tenders,,,0.4118,1.0156
51-9197.00,Tire Builders,,,0.4127,1.014
51-9198.00,Helpers--Production Workers,,,0.4119,1.0171
53-1041.00,Aircraft Cargo Handling Supervisors,,,0.4277,1.0061
53-1042.00,First-Line Supervisors of Helpers; Laborers; and Material Movers; Hand,,,0.4238,1.0058
53-1042.01,Recycling Coordinators,,,0.4184,1.0093
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,,,0.4236,1.0078
53-2011.00,Airline Pilots; Copilots; and Flight Engineers,,,0.4267,1.0153
53-2012.00,Commercial Pilots,,,0.4245,1.0143
53-2021.00,Air Traffic Controllers,,,0.475,1.0056
53-2022.00,Airfield Operations Specialists,,,0.4205,1.0067
53-2031.00,Flight Attendants,,,0.4147,1.0129
53-3011.00,Ambulance Drivers and Attendants; Except Emergency Medical Technicians,,,0.4156,1.0091
53-3031.00,Driver/Sales Workers,,,0.4119,1.0171
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,,,0.4179,1.0166
53-3033.00,Light Truck Drivers,,,0.413,1.0142
53-3051.00,Bus Drivers; School,,,0.4199,1.0144
53-3052.00,Bus Drivers; Transit and Intercity,,,0.4192,1.035
53-3053.00,Shuttle Drivers and Chauffeurs,,,0.4185,1.0142
53-4011.00,Locomotive Engineers,,,0.4148,1.0185
53-4013.00,Rail Yard Engineers; Dinkey Operators; and Hostlers,,,0.417,1.0099
53-4022.00,Railroad Brake; Signal; and Switch Operators and Locomotive Firers,,,0.4197,1.0083
53-4031.00,Railroad Conductors and Yardmasters,,,0.414,1.0096
53-4041.00,Subway and Streetcar Operators,,,0.4162,1.0192
53-5011.00,Sailors and Marine Oilers,,,0.4187,1.0101
53-5021.00,Captains; Mates; and Pilots of Water Vessels,,,0.4219,1.0262
53-5022.00,Motorboat Operators,,,0.4166,1.0631
53-5031.00,Ship Engineers,,,0.4199,1.0296
53-6011.00,Bridge and Lock Tenders,,,0.4112,1.0164
53-6021.00,Parking Attendants,,,0.4184,1.007
53-6031.00,Automotive and Watercraft Service Attendants,,,0.4131,1.0086
53-6041.00,Traffic Technicians,,,0.4303,1.0027
53-6051.00,Transportation Inspectors,,,0.4283,1.0052
53-6051.01,Aviation Inspectors,,,0.4154,1.0085
53-6051.07,Transportation Vehicle; Equipment and Systems Inspectors; Except Aviation,,,0.4176,1.0114
53-6061.00,Passenger Attendants,,,0.42,1.0095
53-7011.00,Conveyor Operators and Tenders,,,0.4148,1.0101
53-7021.00,Crane and Tower Operators,,,0.4146,1.0143
53-7031.00,Dredge Operators,,,0.4125,1.0144
53-7041.00,Hoist and Winch Operators,,,0.4142,1.0141
53-7051.00,Industrial Truck and Tractor Operators,,,0.4148,1.0122
53-7061.00,Cleaners of Vehicles and Equipment,,,0.4161,1.0103
53-7062.00,Laborers and Freight; Stock; and Material Movers; Hand,,,0.412,1.0162
53-7062.04,Recycling and Reclamation Workers,,,0.4136,1.0108
53-7063.00,Machine Feeders and Offbearers,,,0.4119,1.0167
53-7064.00,Packers and Packagers; Hand,,,0.414,1.0134
53-7065.00,Stockers and Order Fillers,,,0.4135,1.0119
53-7071.00,Gas Compressor and Gas Pumping Station Operators,,,0.4185,1.0172
53-7072.00,Pump Operators; Except Wellhead Pumpers,,,0.4215,1.0107
53-7073.00,Wellhead Pumpers,,,0.4127,1.0079
53-7081.00,Refuse and Recyclable Material Collectors,,,0.416,1.0546
53-7121.00,Tank Car; Truck; and Ship Loaders,,,0.4164,1.0107
